Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,team_win_pct,PTS_norm,AST_norm,TRB_norm,STL_norm,BLK_norm,FG%_norm,team_win_pct_norm,3P%_norm,3PA_norm,TOV_norm,eFG%_norm,2P%_norm,2PA_norm,MP_norm,FT%_norm,GS_norm,mvp_score
44.0,LaMelo Ball,24.0,CHO,PG,72.0,69.0,28.0,7.0,17.3,0.407,3.8,10.3,0.368,3.3,7.0,0.464,0.516,2.2,2.5,0.899,0.9,3.9,4.8,7.1,1.2,0.2,2.8,2.7,20.1,,,0.6000000000000001,0.6635514018691588,0.37209302325581395,0.4444444444444444,0.06451612903225806,0.4885954381752701,,0.368,0.911504424778761,0.7,0.5627044711014176,0.464,0.4375,0.7252747252747253,0.899,0.8414634146341463,
331.0,Keon Ellis,26.0,2TM,SG,72.0,11.0,20.5,2.3,5.3,0.44,1.3,3.5,0.363,1.1,1.8,0.586,0.559,0.7,1.0,0.729,0.5,1.3,1.9,1.0,1.2,0.6,0.6,1.9,6.7,,,0.2,0.09345794392523366,0.14728682170542634,0.4444444444444444,0.1935483870967742,0.5282112845138055,,0.363,0.30973451327433627,0.15,0.6095965103598692,0.586,0.1125,0.5192307692307692,0.729,0.13414634146341464,
190.0,Dennis Schröder,32.0,2TM,PG,70.0,17.0,24.2,3.6,9.0,0.405,1.1,3.3,0.329,2.6,5.7,0.449,0.465,2.4,2.9,0.834,0.5,2.2,2.7,4.9,0.8,0.2,1.8,1.6,10.8,,,0.32238805970149254,0.4579439252336449,0.20930232558139536,0.2962962962962963,0.06451612903225806,0.4861944777911165,,0.329,0.29203539823008845,0.45,0.5070883315158125,0.449,0.35625,0.6208791208791209,0.834,0.2073170731707317,
252.0,Jordan Goodwin,27.0,PHO,PG,70.0,10.0,22.5,3.3,7.9,0.413,1.6,4.3,0.371,1.7,3.6,0.462,0.514,0.6,0.8,0.696,2.0,2.9,4.9,2.2,1.5,0.2,1.0,1.9,8.7,,,0.2597014925373134,0.20560747663551404,0.3798449612403101,0.5555555555555555,0.06451612903225806,0.4957983193277311,,0.371,0.3805309734513274,0.25,0.5605234460196292,0.462,0.225,0.5741758241758241,0.696,0.12195121951219512,
22.0,James Harden,36.0,2TM,PG,70.0,70.0,34.8,7.0,16.0,0.434,3.1,8.2,0.375,3.9,7.9,0.495,0.529,6.6,7.5,0.884,0.6,4.2,4.8,8.0,1.1,0.4,3.5,2.0,23.6,,,0.7044776119402986,0.7476635514018692,0.37209302325581395,0.40740740740740744,0.12903225806451613,0.5210084033613446,,0.375,0.7256637168141592,0.875,0.5768811341330425,0.495,0.49375,0.912087912087912,0.884,0.8536585365853658,
366.0,Ryan Dunn,23.0,PHO,SF,70.0,16.0,19.4,2.3,5.2,0.453,0.8,2.4,0.331,1.5,2.8,0.56,0.53,0.3,0.7,0.489,1.4,2.8,4.2,1.5,0.9,0.4,0.8,1.9,5.8,,,0.17313432835820894,0.14018691588785048,0.32558139534883723,0.3333333333333333,0.12903225806451613,0.5438175270108043,,0.331,0.21238938053097342,0.2,0.5779716466739367,0.56,0.175,0.48901098901098894,0.489,0.1951219512195122,
169.0,Nic Claxton,26.0,BRK,C,69.0,68.0,27.8,4.8,8.4,0.571,0.0,0.3,0.158,4.8,8.2,0.585,0.574,2.0,3.3,0.616,2.4,4.5,6.9,3.7,0.7,1.1,1.4,2.3,11.7,,,0.3492537313432836,0.3457943925233645,0.5348837209302326,0.25925925925925924,0.3548387096774194,0.6854741896758704,,0.158,0.026548672566371678,0.35,0.6259541984732824,0.585,0.5125,0.7197802197802198,0.616,0.8292682926829268,
103.0,Ayo Dosunmu,26.0,2TM,SG,69.0,19.0,27.3,5.6,10.8,0.517,1.8,4.1,0.439,3.8,6.8,0.563,0.599,1.8,2.1,0.876,0.7,2.8,3.4,3.6,0.8,0.3,1.4,1.9,14.8,6MOY-9,,0.4417910447761194,0.33644859813084116,0.2635658914728682,0.2962962962962963,0.0967741935483871,0.6206482593037216,,0.439,0.3628318584070796,0.35,0.6532170119956379,0.563,0.425,0.7060439560439561,0.876,0.23170731707317074,
299.0,Ryan Kalkbrenner,24.0,CHO,C,69.0,31.0,21.4,3.2,4.2,0.753,0.0,0.1,0.0,3.2,4.1,0.766,0.753,1.2,1.7,0.716,2.4,3.0,5.5,0.8,0.5,1.5,0.9,1.6,7.6,,,0.22686567164179103,0.07476635514018692,0.4263565891472868,0.18518518518518517,0.48387096774193544,0.9039615846338536,,0.0,0.008849557522123894,0.225,0.8211559432933478,0.766,0.25625,0.5439560439560439,0.716,0.3780487804878049,
292.0,Walter Clayton,22.0,2TM,PG,69.0,6.0,20.4,2.6,6.7,0.384,1.1,3.5,0.307,1.5,3.1,0.47,0.465,1.6,1.8,0.901,0.4,1.7,2.0,4.0,0.6,0.3,1.7,1.7,7.8,,,0.23283582089552238,0.3738317757009346,0.15503875968992248,0.2222222222222222,0.0967741935483871,0.46098439375750305,,0.307,0.30973451327433627,0.425,0.5070883315158125,0.47,0.19375,0.5164835164835164,0.901,0.07317073170731707,
212.0,Kevin Huerter,27.0,2TM,SF,69.0,14.0,22.4,3.9,8.6,0.451,1.4,4.7,0.308,2.4,3.9,0.624,0.535,0.8,1.0,0.775,0.5,3.0,3.5,2.6,0.9,0.5,1.0,1.7,10.0,,,0.29850746268656714,0.2429906542056075,0.2713178294573643,0.3333333333333333,0.16129032258064516,0.5414165666266507,,0.308,0.415929203539823,0.25,0.5834242093784079,0.624,0.24375,0.5714285714285714,0.775,0.17073170731707318,
307.0,Jose Alvarado,27.0,2TM,PG,69.0,3.0,19.9,2.7,6.5,0.416,1.5,4.2,0.352,1.2,2.3,0.531,0.529,0.5,0.7,0.761,0.4,2.1,2.5,3.4,1.0,0.1,1.1,1.9,7.4,,,0.2208955223880597,0.31775700934579443,0.19379844961240308,0.37037037037037035,0.03225806451612903,0.49939975990396157,,0.352,0.3716814159292035,0.275,0.5768811341330425,0.531,0.14375,0.5027472527472527,0.761,0.036585365853658534,
92.0,Collin Sexton,27.0,2TM,SG,68.0,22.0,23.7,5.3,10.9,0.485,1.6,4.1,0.401,3.6,6.8,0.536,0.561,3.2,3.8,0.855,0.6,1.7,2.3,3.3,1.1,0.1,2.1,2.1,15.4,,,0.45970149253731346,0.308411214953271,0.17829457364341084,0.40740740740740744,0.03225806451612903,0.5822328931572629,,0.401,0.3628318584070796,0.525,0.6117775354416576,0.536,0.425,0.6071428571428571,0.855,0.2682926829268293,
195.0,Jock Landale,30.0,2TM,C,68.0,27.0,22.1,4.1,8.1,0.515,1.1,2.8,0.383,3.1,5.2,0.586,0.582,1.2,1.9,0.635,2.7,3.0,5.7,1.7,0.5,0.5,0.9,2.2,10.6,,,0.3164179104477612,0.15887850467289721,0.4418604651162791,0.18518518518518517,0.16129032258064516,0.6182472989195679,,0.383,0.247787610619469,0.225,0.6346782988004361,0.586,0.325,0.5631868131868132,0.635,0.32926829268292684,
378.0,Guerschon Yabusele,30.0,2TM,C,67.0,19.0,15.0,1.9,4.7,0.401,1.0,2.9,0.352,0.8,1.7,0.483,0.511,0.8,1.1,0.75,0.8,2.7,3.5,0.9,0.4,0.2,0.6,1.2,5.6,,,0.1671641791044776,0.08411214953271029,0.2713178294573643,0.14814814814814814,0.06451612903225806,0.4813925570228092,,0.352,0.2566371681415929,0.15,0.5572519083969466,0.483,0.10625,0.36813186813186816,0.75,0.23170731707317074,
267.0,Jared McCain,21.0,2TM,SG,67.0,3.0,17.3,3.0,7.2,0.425,1.5,3.8,0.385,1.6,3.3,0.471,0.528,0.8,0.9,0.864,0.3,1.7,2.0,1.3,0.5,0.1,0.8,1.2,8.3,,,0.24776119402985078,0.12149532710280375,0.15503875968992248,0.18518518518518517,0.03225806451612903,0.5102040816326531,,0.385,0.33628318584070793,0.2,0.5757906215921483,0.471,0.20625,0.43131868131868134,0.864,0.036585365853658534,
